datetime,discharge,qualifiers
2021-09-01T14:30:00.000-04:00,14.1,['A']
2021-09-01T14:45:00.000-04:00,14.5,['A']
2021-09-01T15:00:00.000-04:00,14.5,['A']
2021-09-01T15:15:00.000-04:00,14.1,['A']
2021-09-01T15:30:00.000-04:00,13.7,['A']
2021-09-01T15:45:00.000-04:00,13.7,['A']
2021-09-01T16:00:00.000-04:00,13.7,['A']
2021-09-01T16:15:00.000-04:00,13.4,['A']
2021-09-01T16:30:00.000-04:00,13.4,['A']
2021-09-01T16:45:00.000-04:00,13.4,['A']
2021-09-01T17:00:00.000-04:00,13.7,['A']
2021-09-01T17:15:00.000-04:00,13.7,['A']
2021-09-01T17:30:00.000-04:00,13.7,['A']
2021-09-01T17:45:00.000-04:00,13.7,['A']
2021-09-01T18:00:00.000-04:00,13.7,['A']
2021-09-01T18:15:00.000-04:00,14.1,['A']
2021-09-01T18:30:00.000-04:00,14.5,['A']
2021-09-01T18:45:00.000-04:00,15.2,['A']
2021-09-01T19:00:00.000-04:00,17.7,['A']
2021-09-01T19:15:00.000-04:00,20.4,['A']
2021-09-01T19:30:00.000-04:00,23.9,['A']
2021-09-01T19:45:00.000-04:00,28.4,['A']
2021-09-01T20:00:00.000-04:00,36.1,['A']
2021-09-01T20:15:00.000-04:00,48.2,['A']
2021-09-01T20:30:00.000-04:00,65.1,['A']
2021-09-01T20:45:00.000-04:00,93.4,['A']
2021-09-01T21:00:00.000-04:00,163.0,['A']
2021-09-01T21:15:00.000-04:00,208.0,['A']
2021-09-01T21:30:00.000-04:00,238.0,['A']
2021-09-01T21:45:00.000-04:00,356.0,['A']
2021-09-01T22:00:00.000-04:00,597.0,['A']
2021-09-01T22:15:00.000-04:00,860.0,['A']
2021-09-01T22:30:00.000-04:00,1450.0,['A']
2021-09-01T22:45:00.000-04:00,2140.0,['A']
2021-09-01T23:00:00.000-04:00,2230.0,['A']
2021-09-01T23:15:00.000-04:00,2750.0,"['A', 'e']"
2021-09-02T01:15:00.000-04:00,2830.0,"['A', 'e']"
2021-09-02T03:15:00.000-04:00,2700.0,"['A', 'e']"
2021-09-02T05:15:00.000-04:00,2460.0,"['A', 'e']"
2021-09-02T07:15:00.000-04:00,2040.0,"['A', 'e']"
2021-09-02T09:15:00.000-04:00,1700.0,"['A', 'e']"
2021-09-02T11:15:00.000-04:00,1520.0,"['A', 'e']"
2021-09-02T23:15:00.000-04:00,628.0,"['A', 'e']"
2021-09-03T11:15:00.000-04:00,263.0,"['A', 'e']"
2021-09-03T23:15:00.000-04:00,181.0,"['A', 'e']"
